
央视秒开,#genre#
深泽综合频道,https://jwcdnqx.hebyun.com.cn/live/shenzedianshi/1500k/tzwj_video.m3u8
赵县电视一套,http://hbzx.


测试频道1_5566,#genre#
凤凰香港,mitv://ns2.hellotvvod.com:9906/84546c5f1b7140b79b63ffce337f54e3
凤凰电影,mitv://ns2.hellotvvod.com:9906/3741b9ad04b2491c901d3861156e206b
J2,mitv://ns2.hellotvvod.com:9906/fdd325e91c34479fab5baa5625061bf6
翡翠台,mitv://ns2.hellotvvod.com:9906/61ab74d2000c56d914e7a7702f0c341ft
翡翠台,mitv://ns2.hellotvvod.com:9906/454cd2639f0d4623b05f7ff5e8152de8
无线新闻,mitv://ns2.hellotvvod.com:9906/da0beb76f7a44170945d010a42ae669a
无线新闻,mitv://ns2.hellotvvod.com:9906/6a4879c67d754024a67b063f2f3d365c
无线财经,mitv://ns2.hellotvvod.com:9906/b57938a3640b42f5aa7ffe158616a555
明珠台,mitv://ns2.hellotvvod.com:9906/5b67439d46a8405ab435abe597b1cde3
ViuTVsix,mitv://ns2.hellotvvod.com:9906/70526226a9184927892d315a506d2b9c
ViuTV,mitv://ns2.hellotvvod.com:9906/a703a75806994663ae94d5e91a2747c4
Now新闻台,mitv://ns2.hellotvvod.com:9906/7a7898681c3f48709f87e49bbfe399dc
Now直播台,mitv://ns2.hellotvvod.com:9906/2f68a9720fcb49d08f3933423f86bb7d
开电视,mitv://ns2.hellotvvod.com:9906/59929db65176495e845713705741f131
RTHK31,mitv://ns2.hellotvvod.com:9906/de8d7076569a4ea985aeaba5264abc6a
有线新闻,mitv://ns2.hellotvvod.com:9906/339b6503355247ab88fb2e2d96e15076
财经资讯,mitv://ns2.hellotvvod.com:9906/07aa183b2954420bbda2660f683962fc
体育2台,mitv://ns2.hellotvvod.com:9906/06f078ae0dc84154a4a71c8affe51059
有线体育,mitv://ns2.hellotvvod.com:9906/e7535a495e7b443288ea8a03986491b7
经典电影,mitv://ns2.hellotvvod.com:9906/89d535923a4545f3b1dee50e4a4e975d
TVB娱乐新闻台,mitv://ns2.hellotvvod.com:9906/80dbd461c95241baa4e8ecd1c7135470
经典台,mitv://ns2.hellotvvod.com:9906/d25f03b6eef546faa5598cdd0d763261
星河台,mitv://ns2.hellotvvod.com:9906/ba66025e74bc46c798e13fc9a7187aca
Thrill,mitv://ns2.hellotvvod.com:9906/93d85cb13ede4f24ab3a4c4269557cde
爆谷台,mitv://ns2.hellotvvod.com:9906/a538c9511e6d4c20b4241ee3b3b7bfac
爆谷星影台,mitv://ns2.hellotvvod.com:9906/184599b26d1d4da683d9a57c3344fd1a
美亚电影台,mitv://ns2.hellotvvod.com:9906/0c8eb2e3311e45219fb2cd4e9b2394ee
TVB功夫,mitv://ns2.hellotvvod.com:9906/aba3cd13e1ff46fcad18054183aa5bf3
Hands Up,mitv://ns2.hellotvvod.com:9906/43e47c450cfe4b8cb84363a3263af579
粵語片台,mitv://ns2.hellotvvod.com:9906/d2d85aebf4be4b4b8311ae0c598b20bf
亞洲劇台,mitv://ns2.hellotvvod.com:9906/74a38c44da1344f7b7203481e3f1c454
松视1,mitv://ns2.hellotvvod.com:9906/16240d1d4ea84fa0959f83886018f241
松视2,mitv://ns2.hellotvvod.com:9906/582f6cb92c6b4d01a36fbdb8e79c511c
松视3,mitv://ns2.hellotvvod.com:9906/a5576853fb2741e4b4725be5d648329b
香蕉台,mitv://ns2.hellotvvod.com:9906/609ff09f146f412295a5c023fa5f5791
彩虹e台,mitv://ns2.hellotvvod.com:9906/359b6bf2b58f47adb0e119ecaaaa6af4
彩虹电影,mitv://ns2.hellotvvod.com:9906/e874af6954fb492694408efd40334cac
潘朵啦玩美台,mitv://ns2.hellotvvod.com:9906/2c7cee1243934dbcb123b0e120d94630
潘朵啦粉红台,mitv://ns2.hellotvvod.com:9906/88b34261274b455a9fb8bbd9d1f1bdcb
HOT,mitv://ns2.hellotvvod.com:9906/cd173b013ed340daa83e4e459edbabcd
Happy,mitv://ns2.hellotvvod.com:9906/794cf19698d9486c91a8f026e5f06aec
PLAYBOY,mitv://ns2.hellotvvod.com:9906/de7580ba571440ae8478429afb39508a
JStar极限台,mitv://ns2.hellotvvod.com:9906/26901ab1209b471d9fe6c50e145115cd
惊艳成人电影台,mitv://ns2.hellotvvod.com:9906/3d60204c01d0419c91327711d4a0d5ce
K,mitv://ns2.hellotvvod.com:9906/3970fa5f77e1495cadc2f369d5913d04
LOOK,mitv://ns2.hellotvvod.com:9906/1d9b83fa670f4c9bb043303f0dd4baa0
足球_5566,#genre#
潇湘电影,tvbus://1owRDPHTR98qzU2GM3aUG4cco4mYZHm5byevkH66ucfeSohpyL
イマジカＢＳ,vjms://14.102.154.164:8500:3502/live/cid=100
TLC旅游生活,vjms://14.102.154.164:8500:3502/live/cid=103
TLC旅游生活,vjms://58.215.133.161:8500/live/cid=103
TLC旅游生活,vjms://58.215.133.185:8500:3502/live/cid=103
TBS Ch1,vjms://14.102.154.164:8500:3502/live/cid=104
日テレプラス,vjms://14.102.154.164:8500:3502/live/cid=105
日テレプラス,vjms://23.237.115.18:8500:3502/live/cid=492
スペースシャワーTV,vjms://14.102.154.164:8500:3502/live/cid=106
MTV　HD,vjms://14.102.154.164:8500:3502/live/cid=107
日テレNEWS24,vjms://14.102.154.164:8500:3502/live/cid=108
フジテレビNEXT,vjms://14.102.154.164:8500:3502/live/cid=109
NGC(HD),vjms://14.102.154.164:8500:3502/live/cid=115
NGC(HD),vjms://61.216.1.24:8500:3502/live/cid=115
NNK,vjms://14.102.154.164:8500:3502/live/cid=139
AXN电影,vjms://14.102.154.164:8500:3502/live/cid=2
关东-NHK総合,vjms://14.102.154.164:8500:3502/live/cid=20
关东-NHK教育,vjms://14.102.154.164:8500:3502/live/cid=21
日本テレビ,vjms://14.102.154.164:8500:3502/live/cid=22
NBA,vjms://14.102.154.164:8500:3502/live/cid=227
MLB,vjms://14.102.154.164:8500:3502/live/cid=228
关东-TBS,vjms://14.102.154.164:8500:3502/live/cid=23
关东-TBS,vjms://23.237.115.18:8500:3502/live/cid=314
フジテレビ,vjms://14.102.154.164:8500:3502/live/cid=24
テレビ朝日,vjms://14.102.154.164:8500:3502/live/cid=25
テレビ东京,vjms://14.102.154.164:8500:3502/live/cid=26
HBO(HD),vjms://14.102.154.164:8500:3502/live/cid=261
NGC Wild(HD),vjms://14.102.154.164:8500:3502/live/cid=263
关东-东京MX,vjms://14.102.154.164:8500:3502/live/cid=27
关西-NHK総合,vjms://14.102.154.164:8500:3502/live/cid=28
关西-NHK教育,vjms://14.102.154.164:8500:3502/live/cid=29
动物星球,vjms://14.102.154.164:8500:3502/live/cid=3
动物星球,vjms://23.237.115.18:8500:3502/live/cid=3
动物星球,vjms://58.215.133.194:8500:3502/live/cid=3
关西-よみうり,vjms://14.102.154.164:8500:3502/live/cid=30
ＭＢＳ毎日放送,vjms://14.102.154.164:8500:3502/live/cid=31
关西テレビ,vjms://14.102.154.164:8500:3502/live/cid=32
关西-ABC放送,vjms://14.102.154.164:8500:3502/live/cid=33
关西-ABC放送,vjms://23.237.115.18:8500:3502/live/cid=321
关西-テレビ大阪,vjms://14.102.154.164:8500:3502/live/cid=34
サンテレビ,vjms://14.102.154.164:8500:3502/live/cid=35
BS-1,vjms://14.102.154.164:8500:3502/live/cid=36
BS日テレ,vjms://14.102.154.164:8500:3502/live/cid=37
BS日テレ,vjms://23.237.115.18:8500:3502/live/cid=375
BS朝日,vjms://14.102.154.164:8500:3502/live/cid=38
BS-TBS,vjms://14.102.154.164:8500:3502/live/cid=39
TV5,vjms://14.102.154.164:8500:3502/live/cid=396
TV5,vjms://23.237.115.18:8500:3502/live/cid=396
TV5,vjms://61.216.1.24:8500:3502/live/cid=396
Discovery,vjms://14.102.154.164:8500:3502/live/cid=397
Discovery,vjms://23.237.115.18:8500:3502/live/cid=440
Discovery,vjms://58.215.133.185:8500:3502/live/cid=496
BS-フジ,vjms://14.102.154.164:8500:3502/live/cid=40
BS-Japan,vjms://14.102.154.164:8500:3502/live/cid=41
BBC,vjms://14.102.154.164:8500:3502/live/cid=418
BBC,vjms://23.237.115.18:8500:3502/live/cid=418
BBC,vjms://58.215.133.161:8500/live/cid=418
BBC,vjms://58.215.133.185:8500:3502/live/cid=418
BBC,vjms://61.216.1.24:8500:3502/live/cid=418
WOWOW,vjms://14.102.154.164:8500:3502/live/cid=42
CNN(EN),vjms://14.102.154.164:8500:3502/live/cid=428
CNN(EN),vjms://23.237.115.18:8500:3502/live/cid=428
CNN(EN),vjms://61.216.1.24:8500:3502/live/cid=428
WOW ライブ,vjms://14.102.154.164:8500:3502/live/cid=43
WOW シネマ,vjms://14.102.154.164:8500:3502/live/cid=44
Discovery(HD),vjms://14.102.154.164:8500:3502/live/cid=440
Discovery(HD),vjms://61.216.1.24:8500:3502/live/cid=440
スターチャンネル1,vjms://14.102.154.164:8500:3502/live/cid=45
Discovery Science(HD),vjms://14.102.154.164:8500:3502/live/cid=457
Discovery Science(HD),vjms://61.216.1.24:8500:3502/live/cid=457
スターチャンネル2,vjms://14.102.154.164:8500:3502/live/cid=46
スターチャンネル3,vjms://14.102.154.164:8500:3502/live/cid=47
BS-12,vjms://14.102.154.164:8500:3502/live/cid=48
BSプレミアム,vjms://14.102.154.164:8500:3502/live/cid=49
BS　钓りビジョン,vjms://14.102.154.164:8500:3502/live/cid=50
FOX スポーツエンタ,vjms://14.102.154.164:8500:3502/live/cid=61
BSスカパー,vjms://14.102.154.164:8500:3502/live/cid=64
GAORA,vjms://14.102.154.164:8500:3502/live/cid=65
GAORA,vjms://23.237.115.18:8500:3502/live/cid=413
Green,vjms://14.102.154.164:8500:3502/live/cid=66
Green,vjms://23.237.115.18:8500:3502/live/cid=412
GOLF Network,vjms://14.102.154.164:8500:3502/live/cid=68
EX Sports,vjms://14.102.154.164:8500:3502/live/cid=69
EX Sports,vjms://23.237.115.18:8500:3502/live/cid=414
J-Sports1,vjms://14.102.154.164:8500:3502/live/cid=70
J-Sports2,vjms://14.102.154.164:8500:3502/live/cid=71
J-Sports 3,vjms://14.102.154.164:8500:3502/live/cid=72
J-Sports 3,vjms://23.237.115.18:8500:3502/live/cid=410
FIGHTING TV,vjms://14.102.154.164:8500:3502/live/cid=73
J-Sports 4,vjms://14.102.154.164:8500:3502/live/cid=74
J-Sports 4,vjms://23.237.115.18:8500:3502/live/cid=411
Movie Plus,vjms://14.102.154.164:8500:3502/live/cid=75
Movie Plus,vjms://23.237.115.18:8500:3502/live/cid=497
ファミリ-剧场,vjms://14.102.154.164:8500:3502/live/cid=76
Kids Station,vjms://14.102.154.164:8500:3502/live/cid=77
ディスカバリ-,vjms://14.102.154.164:8500:3502/live/cid=78
ディスカバリ-,vjms://23.237.115.18:8500:3502/live/cid=496
ヒストリ,vjms://14.102.154.164:8500:3502/live/cid=79
TBSニュ-スバ-ド,vjms://14.102.154.164:8500:3502/live/cid=80
KBS world,vjms://14.102.154.164:8500:3502/live/cid=81
Music Japan TV,vjms://14.102.154.164:8500:3502/live/cid=82
Music Japan TV,vjms://23.237.115.18:8500:3502/live/cid=495
卫星剧场,vjms://14.102.154.164:8500:3502/live/cid=83
日本映画専门,vjms://14.102.154.164:8500:3502/live/cid=85
ディズニ-,vjms://14.102.154.164:8500:3502/live/cid=89
ディズニ-,vjms://23.237.115.18:8500:3502/live/cid=499FOX3HD,vjms://23.237.115.18:8500:3502/live/cid=95
テレ朝 Ch１,vjms://14.102.154.164:8500:3502/live/cid=90
テレ朝 Ch2,vjms://14.102.154.164:8500:3502/live/cid=91
スカイＡ＋,vjms://14.102.154.164:8500:3502/live/cid=92
フジTV ONE,vjms://14.102.154.164:8500:3502/live/cid=93
アニマックス,vjms://14.102.154.164:8500:3502/live/cid=96
CNBC(ENG),vjms://14.102.154.164:8500:3502/live/cid=98
CNBC(ENG),vjms://23.237.115.18:8500:3502/live/cid=98
G+,vjms://14.102.154.164:8500:3502/live/cid=99
纬来日本,vjms://23.237.115.18:8500:3502/live/cid=102
TLC,vjms://23.237.115.18:8500:3502/live/cid=103
TLC,vjms://61.216.1.24:8500:3502/live/cid=103
八大戏剧台,vjms://23.237.115.18:8500:3502/live/cid=110
八大娱乐台,vjms://23.237.115.18:8500:3502/live/cid=113
NGC,vjms://23.237.115.18:8500:3502/live/cid=115
纬来戏剧台,vjms://23.237.115.18:8500:3502/live/cid=137
KBS,vjms://23.237.115.18:8500:3502/live/cid=140
SBSGOLF,vjms://23.237.115.18:8500:3502/live/cid=159
HBO温馨,vjms://23.237.115.18:8500:3502/live/cid=181
HBO温馨,vjms://58.215.133.161:8500/live/cid=181
AXN,vjms://23.237.115.18:8500:3502/live/cid=2
AXN,vjms://58.215.133.161:8500/live/cid=2
AXN,vjms://58.215.133.184:8500:3502/live/cid=2
AXN,vjms://58.215.133.185:8500:3502/live/cid=2
AXN,vjms://61.216.1.24:8500:3502/live/cid=2
纬来体育,vjms://23.237.115.18:8500:3502/live/cid=202
纬来体育,vjms://58.215.133.161:8500/live/cid=202
纬来体育,vjms://58.215.133.185:8500:3502/live/cid=202
纬来体育,vjms://58.215.133.194:8500:3502/live/cid=202
纬来体育,vjms://61.216.1.24:8500:3502/live/cid=202
三立都会台,vjms://23.237.115.18:8500:3502/live/cid=226
公视,vjms://23.237.115.18:8500:3502/live/cid=236
HBO强档,vjms://23.237.115.18:8500:3502/live/cid=238
HBO强档,vjms://58.215.133.161:8500/live/cid=238
HBO强档,vjms://58.215.133.185:8500:3502/live/cid=238
HBO强档,vjms://58.215.133.194:8500:3502/live/cid=238
HBO,vjms://23.237.115.18:8500:3502/live/cid=261
HBO,vjms://61.216.1.24:8500:3502/live/cid=261
松视1台,vjms://23.237.115.18:8500:3502/live/cid=262
NGC Wild,vjms://23.237.115.18:8500:3502/live/cid=263
NGC Wild,vjms://61.216.1.24:8500:3502/live/cid=263
博斯高球l,vjms://23.237.115.18:8500:3502/live/cid=265
ELTA 1,vjms://23.237.115.18:8500:3502/live/cid=266
松视2台,vjms://23.237.115.18:8500:3502/live/cid=267
松视3台,vjms://23.237.115.18:8500:3502/live/cid=268
CCTV-1,vjms://23.237.115.18:8500:3502/live/cid=331
东森综合台,vjms://23.237.115.18:8500:3502/live/cid=333
CCTV5+,vjms://23.237.115.18:8500:3502/live/cid=334
广东体育,vjms://23.237.115.18:8500:3502/live/cid=336
广东体育,vjms://61.216.1.24:8500:3502/live/cid=336
澳亚卫视,vjms://23.237.115.18:8500:3502/live/cid=337
东森电影台,vjms://23.237.115.18:8500:3502/live/cid=338
东森新闻台,vjms://23.237.115.18:8500:3502/live/cid=340
中天综合台,vjms://23.237.115.18:8500:3502/live/cid=341
东森洋片台,vjms://23.237.115.18:8500:3502/live/cid=343
东森幼幼台,vjms://23.237.115.18:8500:3502/live/cid=344
TVBS-新闻,vjms://23.237.115.18:8500:3502/live/cid=348
TVBS,vjms://23.237.115.18:8500:3502/live/cid=349
中天娱乐台,vjms://23.237.115.18:8500:3502/live/cid=350
三立新闻,vjms://23.237.115.18:8500:3502/live/cid=352
三立新闻,vjms://58.215.133.161:8500/live/cid=352
三立新闻,vjms://58.215.133.161:8500:3502/live/cid=352
CCTV-5,vjms://23.237.115.18:8500:3502/live/cid=353
CCTV-5,vjms://61.216.1.24:8500:3502/live/cid=353
八大综合台,vjms://23.237.115.18:8500:3502/live/cid=354
CCTV-6,vjms://23.237.115.18:8500:3502/live/cid=357
迪斯尼,vjms://23.237.115.18:8500:3502/live/cid=361
香港无线综合,vjms://23.237.115.18:8500:3502/live/cid=363
香港无线综合,vjms://23.237.115.18:8500:3502/live/cid=368
香港有线18台,vjms://23.237.115.18:8500:3502/live/cid=364
DW TV,vjms://23.237.115.18:8500:3502/live/cid=365
香港无线新闻,vjms://23.237.115.18:8500:3502/live/cid=366
明珠台,vjms://23.237.115.18:8500:3502/live/cid=367
ABS朝日,vjms://23.237.115.18:8500:3502/live/cid=376
BS TBS,vjms://23.237.115.18:8500:3502/live/cid=380
BSフジ,vjms://23.237.115.18:8500:3502/live/cid=381
CCTV-2,vjms://23.237.115.18:8500:3502/live/cid=388
CCTV-10,vjms://23.237.115.18:8500:3502/live/cid=392
Fashion,vjms://23.237.115.18:8500:3502/live/cid=399
Fashion,vjms://61.216.1.24:8500:3502/live/cid=399
凤凰中文,vjms://23.237.115.18:8500:3502/live/cid=400
凤凰信息,vjms://23.237.115.18:8500:3502/live/cid=401
中天新闻,vjms://23.237.115.18:8500:3502/live/cid=407
中天新闻,vjms://58.215.133.161:8500/live/cid=407
Fighting TV,vjms://23.237.115.18:8500:3502/live/cid=408
GOLF,vjms://23.237.115.18:8500:3502/live/cid=409
GOLF,vjms://58.215.133.185:8500:3502/live/cid=409
J-Sports 1,vjms://23.237.115.18:8500:3502/live/cid=415
J-Sports 2,vjms://23.237.115.18:8500:3502/live/cid=416
CN卡通,vjms://23.237.115.18:8500:3502/live/cid=422
CN卡通,vjms://23.237.33.155:8500:3502/live/cid=422
国兴卫视,vjms://23.237.115.18:8500:3502/live/cid=424
东森戏剧,vjms://23.237.115.18:8500:3502/live/cid=425
东森超视,vjms://23.237.115.18:8500:3502/live/cid=426
WOWOWシネマ,vjms://23.237.115.18:8500:3502/live/cid=427
HBO原创,vjms://23.237.115.18:8500:3502/live/cid=436
HBO原创,vjms://58.215.133.194:8500:3502/live/cid=436
三立台湾台,vjms://23.237.115.18:8500:3502/live/cid=437
TVBS欢乐台,vjms://23.237.115.18:8500:3502/live/cid=438
年代MUCH,vjms://23.237.115.18:8500:3502/live/cid=439
年代MUCH,vjms://58.215.133.161:8500/live/cid=439
年代MUCH,vjms://58.215.133.185:8500:3502/live/cid=439
八大第一台,vjms://23.237.115.18:8500:3502/live/cid=441
慈济大爱,vjms://23.237.115.18:8500:3502/live/cid=442
非凡新闻,vjms://23.237.115.18:8500:3502/live/cid=443
非凡新闻,vjms://58.215.133.161:8500/live/cid=443
FOX Sports 2,vjms://23.237.115.18:8500:3502/live/cid=444
FOX Sports 2,vjms://61.216.1.24:8500:3502/live/cid=444
壹电视,vjms://23.237.115.18:8500:3502/live/cid=445
GOOD 2,vjms://23.237.115.18:8500:3502/live/cid=447
CCTV-3,vjms://23.237.115.18:8500:3502/live/cid=448
CCTV-4,vjms://23.237.115.18:8500:3502/live/cid=449
民视,vjms://23.237.115.18:8500:3502/live/cid=450
民视,vjms://58.215.133.194:8500:3502/live/cid=450
华视,vjms://23.237.115.18:8500:3502/live/cid=451
中视,vjms://23.237.115.18:8500:3502/live/cid=452
台视,vjms://23.237.115.18:8500:3502/live/cid=453
民视新闻,vjms://23.237.115.18:8500:3502/live/cid=454
年代新闻,vjms://23.237.115.18:8500:3502/live/cid=455
年代新闻,vjms://58.215.133.161:8500/live/cid=455
年代新闻,vjms://58.215.133.161:8500:3502/live/cid=455
年代新闻,vjms://58.215.133.194:8500:3502/live/cid=455
东森财经新闻,vjms://23.237.115.18:8500:3502/live/cid=456
东森财经新闻,vjms://58.215.133.161:8500/live/cid=456
Discovery Science,vjms://23.237.115.18:8500:3502/live/cid=457
CCTV7,vjms://23.237.115.18:8500:3502/live/cid=459
CCTV8,vjms://23.237.115.18:8500:3502/live/cid=460
CCTV9,vjms://23.237.115.18:8500:3502/live/cid=461
CCTV10,vjms://23.237.115.18:8500:3502/live/cid=462
CCTV11,vjms://23.237.115.18:8500:3502/live/cid=463
CCTV12,vjms://23.237.115.18:8500:3502/live/cid=464
CCTV15,vjms://23.237.115.18:8500:3502/live/cid=465
CCTV13,vjms://23.237.115.18:8500:3502/live/cid=466
CCTV14,vjms://23.237.115.18:8500:3502/live/cid=467
安徽卫视,vjms://23.237.115.18:8500:3502/live/cid=471
江苏卫视,vjms://23.237.115.18:8500:3502/live/cid=485
东方卫视,vjms://23.237.115.18:8500:3502/live/cid=487
浙江卫视,vjms://23.237.115.18:8500:3502/live/cid=488
湖南卫视,vjms://23.237.115.18:8500:3502/live/cid=490
ファミリー剧场,vjms://23.237.115.18:8500:3502/live/cid=493
CCTV-4/Kids Station,vjms://23.237.115.18:8500:3502/live/cid=494
ANIMAX,vjms://23.237.115.18:8500:3502/live/cid=498
广东卫视,vjms://23.237.115.18:8500:3502/live/cid=86
深圳卫视,vjms://23.237.115.18:8500:3502/live/cid=87
CCTV-风云足球,vjms://23.237.115.18:8500:3502/live/cid=88
Star Movies,vjms://23.237.115.18:8500:3502/live/cid=94
FOX Sports 3,vjms://23.237.115.18:8500:3502/live/cid=95
FOX Sports 3,vjms://61.216.1.24:8500:3502/live/cid=95
FOX News,vjms://23.237.115.18:8500:3502/live/cid=97
东森幼幼,vjms://23.237.33.155:8500:3502/live/cid=344
国家地理,vjms://58.215.133.147:8500:3502/live/cid=115
国家地理HD,vjms://58.215.133.161:8500/live/cid=115
国家地理HD,vjms://58.215.133.185:8500:3502/live/cid=263
纬来戏剧,vjms://58.215.133.161:8500/live/cid=137
纬来戏剧,vjms://58.215.133.184:8500:3502/live/cid=137
纬来戏剧,vjms://58.215.133.185:8500:3502/live/cid=137
NHK综合CS-NHK-G CS,vjms://58.215.133.161:8500/live/cid=139
三立都会,vjms://58.215.133.161:8500/live/cid=226
三立都会,vjms://58.215.133.194:8500:3502/live/cid=226
公视HD,vjms://58.215.133.161:8500/live/cid=236
HBOHD,vjms://58.215.133.161:8500/live/cid=261
国家地理野生,vjms://58.215.133.161:8500/live/cid=263
博斯高球,vjms://58.215.133.161:8500/live/cid=265
博斯高球,vjms://58.215.133.185:8500:3502/live/cid=265
博斯高球,vjms://58.215.133.194:8500:3502/live/cid=265
ELTA体育HD,vjms://58.215.133.161:8500/live/cid=266
DiscoveryChannel,vjms://58.215.133.161:8500/live/cid=3
DiscoveryChannel,vjms://58.215.133.185:8500:3502/live/cid=3
关西-地面波,vjms://58.215.133.161:8500/live/cid=323
东森新闻,vjms://58.215.133.161:8500/live/cid=340
TVBS新闻,vjms://58.215.133.161:8500/live/cid=348
TVBS HD,vjms://58.215.133.161:8500/live/cid=349
迪斯尼卡通,vjms://58.215.133.161:8500/live/cid=361
迪斯尼卡通,vjms://58.215.133.185:8500:3502/live/cid=361
法国国际五,vjms://58.215.133.161:8500/live/cid=396
日FIGHTING TV,vjms://58.215.133.161:8500/live/cid=408
日-GOLF NTWORK,vjms://58.215.133.161:8500/live/cid=409
日-Sports ESPN,vjms://58.215.133.161:8500/live/cid=410
日-Sports Plus,vjms://58.215.133.161:8500/live/cid=411
日-Green,vjms://58.215.133.161:8500/live/cid=412
日-GAORA,vjms://58.215.133.161:8500/live/cid=413
日-Sports,vjms://58.215.133.161:8500/live/cid=414
日-sports1,vjms://58.215.133.161:8500/live/cid=415
日-Sports 2,vjms://58.215.133.161:8500/live/cid=416
CNN,vjms://58.215.133.161:8500/live/cid=428
